	leaf_10	leaf_17	leaf_12	leaf_9	leaf_16	leaf_1	leaf_13	leaf_19	leaf_6	leaf_15	leaf_7	leaf_8	leaf_18	leaf_4	leaf_2	leaf_11	leaf_20	leaf_14	leaf_3	leaf_5
leaf_10	0.40900000000000003	0.4	0.315	0.315	0.315	0.315	0.315	0.315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_17	0.4	0.40900000000000003	0.315	0.315	0.315	0.315	0.315	0.315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_12	0.315	0.315	0.40900000000000003	0.323	0.323	0.323	0.323	0.323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_9	0.315	0.315	0.323	0.40900000000000003	0.392	0.349	0.349	0.349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_16	0.315	0.315	0.323	0.392	0.40900000000000003	0.349	0.349	0.349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_1	0.315	0.315	0.323	0.349	0.349	0.40900000000000003	0.384	0.384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_13	0.315	0.315	0.323	0.349	0.349	0.384	0.40900000000000003	0.399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_19	0.315	0.315	0.323	0.349	0.349	0.384	0.399	0.40900000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40900000000000003	0.006	0.006	0.006	0.006	0.006	0.006	0.006	0.006	0.006	0.006	0.006
leaf_15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.40800000000000003	0.394	0.394	0.394	0.033	0.033	0.033	0.033	0.033	0.033	0.033
leaf_7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.394	0.40800000000000003	0.397	0.397	0.033	0.033	0.033	0.033	0.033	0.033	0.033
leaf_8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.394	0.397	0.40800000000000003	0.4	0.033	0.033	0.033	0.033	0.033	0.033	0.033
leaf_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.394	0.397	0.4	0.40800000000000003	0.033	0.033	0.033	0.033	0.033	0.033	0.033
leaf_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.033	0.033	0.033	0.033	0.40900000000000003	0.215	0.215	0.215	0.215	0.215	0.215
leaf_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.033	0.033	0.033	0.033	0.215	0.40900000000000003	0.382	0.382	0.276	0.276	0.276
leaf_11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.033	0.033	0.033	0.033	0.215	0.382	0.40900000000000003	0.40800000000000003	0.276	0.276	0.276
leaf_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.033	0.033	0.033	0.033	0.215	0.382	0.40800000000000003	0.40900000000000003	0.276	0.276	0.276
leaf_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.033	0.033	0.033	0.033	0.215	0.276	0.276	0.276	0.41000000000000003	0.31700000000000006	0.31700000000000006
leaf_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.033	0.033	0.033	0.033	0.215	0.276	0.276	0.276	0.31700000000000006	0.41000000000000003	0.34800000000000003
leaf_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.033	0.033	0.033	0.033	0.215	0.276	0.276	0.276	0.31700000000000006	0.34800000000000003	0.41000000000000003
