"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.813,0.794,0.574,0.581,0.581,0.574,0.581,0.794,0.574,0.574,0.515,0,0,0,0,0.515,0,0,0,0
"leaf_2",0.794,0.813,0.574,0.581,0.581,0.574,0.581,0.801,0.574,0.574,0.515,0,0,0,0,0.515,0,0,0,0
"leaf_3",0.574,0.574,0.813,0.574,0.574,0.589,0.574,0.574,0.794,0.806,0.515,0,0,0,0,0.515,0,0,0,0
"leaf_4",0.581,0.581,0.574,0.813,0.739,0.574,0.806,0.581,0.574,0.574,0.515,0,0,0,0,0.515,0,0,0,0
"leaf_5",0.581,0.581,0.574,0.739,0.813,0.574,0.739,0.581,0.574,0.574,0.515,0,0,0,0,0.515,0,0,0,0
"leaf_6",0.574,0.574,0.589,0.574,0.574,0.813,0.574,0.574,0.589,0.589,0.515,0,0,0,0,0.515,0,0,0,0
"leaf_7",0.581,0.581,0.574,0.806,0.739,0.574,0.813,0.581,0.574,0.574,0.515,0,0,0,0,0.515,0,0,0,0
"leaf_8",0.794,0.801,0.574,0.581,0.581,0.574,0.581,0.813,0.574,0.574,0.515,0,0,0,0,0.515,0,0,0,0
"leaf_9",0.574,0.574,0.794,0.574,0.574,0.589,0.574,0.574,0.813,0.794,0.515,0,0,0,0,0.515,0,0,0,0
"leaf_10",0.574,0.574,0.806,0.574,0.574,0.589,0.574,0.574,0.794,0.813,0.515,0,0,0,0,0.515,0,0,0,0
"leaf_11",0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.813,0,0,0,0,0.616,0,0,0,0
"leaf_12",0,0,0,0,0,0,0,0,0,0,0,0.814,0.756,0.756,0.788,0,0.756,0.795,0.794,0.794
"leaf_13",0,0,0,0,0,0,0,0,0,0,0,0.756,0.813,0.798,0.756,0,0.798,0.756,0.756,0.756
"leaf_14",0,0,0,0,0,0,0,0,0,0,0,0.756,0.798,0.813,0.756,0,0.799,0.756,0.756,0.756
"leaf_15",0,0,0,0,0,0,0,0,0,0,0,0.788,0.756,0.756,0.814,0,0.756,0.788,0.788,0.788
"leaf_16",0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.616,0,0,0,0,0.813,0,0,0,0
"leaf_17",0,0,0,0,0,0,0,0,0,0,0,0.756,0.798,0.799,0.756,0,0.813,0.756,0.756,0.756
"leaf_18",0,0,0,0,0,0,0,0,0,0,0,0.795,0.756,0.756,0.788,0,0.756,0.814,0.794,0.794
"leaf_19",0,0,0,0,0,0,0,0,0,0,0,0.794,0.756,0.756,0.788,0,0.756,0.794,0.814,0.813
"leaf_20",0,0,0,0,0,0,0,0,0,0,0,0.794,0.756,0.756,0.788,0,0.756,0.794,0.813,0.814
